artist,asin,media,review_count,star_rating,title,year
Bloodgood,B00H2Q4XOY,"Audio CD,MP3 Music,Vinyl",88,4.8,Dangerously Close,2013
Stick to Your Guns,B074WK6DC9,"Audio CD,MP3 Music,Vinyl",87,4.8,True View,2017
Enuff Z'nuff,B0009RQRKQ,"Audio CD,MP3 Music,Audio, Cassette",87,4.8,Strength,2005
Shooter Jennings,B004AAKEPM,"Audio CD,MP3 Music,Vinyl",87,4.8,Black Ribbons,2011
Skeletonwitch,B01N229M81,"Vinyl,MP3 Music,Audio CD",87,4.8,Serpents Unleashed - Silver Edition,2017
Neurosis,B01EDLEJDA,"Vinyl,MP3 Music,Audio CD",87,4.8,A Sun That Never Sets,2016
Hell,B00FFWMIAI,"Audio CD,Vinyl",87,4.8,Curse & Chapter,2013
Scorpions,B0000076KY,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",86,4.8,In Trance,2006
Bleeding Through,B07BZ455NY,"Audio CD,MP3 Music,Vinyl",86,4.8,Love Will Kill All,2018
Gorgoroth,B000VBIE1K,"Audio CD,MP3 Music,Vinyl",86,4.8,Pentagram,2007
Savatage,B005HLJMTM,"Audio CD,MP3 Music",85,4.8,Live in Japan,2011
Mors Principium Est,B00NPD0XYW,"Audio CD,MP3 Music",85,4.8,Dawn of the 5th Era,2014
Immolation,B0035KGE84,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",85,4.8,Majesty And Decay,2012
Sodom,B00LD22MR8,"Vinyl,Audio CD",85,4.8,Till Death Do Us Unite,2015
CASEY,B01I60XBSS,"Audio CD,MP3 Music,Vinyl",38,4.9,Love Is Not Enough,2016
Mol,B079PHKJBY,"Audio CD,Vinyl",38,4.9,Jord,2018
The Meteors,B00912JS4M,"Vinyl,MP3 Music,Audio CD",38,4.9,Doing the Lord's Work,2012
Through the Eyes of the Dead,B000BVZ4QS,"Vinyl,MP3 Music,Audio CD",38,4.9,Bloodlust,2005
Serpentine Dominion,B01LD656ZS,"Audio CD,MP3 Music,Vinyl",84,4.8,Serpentine Dominion,2016
Omen,B007TTFYCE,"Audio CD,MP3 Music,Vinyl",83,4.8,Battle Cry,2012
Origin,B072F2VGN6,"Audio CD,MP3 Music,Vinyl",83,4.8,Unparalleled Universe,2017
Scar Symmetry,B000F1HGVU,"Audio CD,MP3 Music",83,4.8,Pitch Black Progress,2012
UFO,B007BC64CI,"Audio CD,MP3 Music",83,4.8,The Decca Years 1970 - 1973,2012
Kalmah,B079NBV4FQ,"Audio CD,MP3 Music,Vinyl",83,4.8,Palo,2018
Loathe,B06VY97K4C,"Audio CD,MP3 Music,Vinyl",83,4.8,The Cold Sun,2017
Isengard,B00CHYAA4S,"Vinyl,MP3 Music,Audio CD",83,4.8,Hostmorke,2017
Solstafir,B073J1463H,"Vinyl,MP3 Music,Audio CD",83,4.8,Köld,2017
Deathstars,B000E1KN9I,"Audio CD,MP3 Music",83,4.8,Termination Bliss,2006
Destruction,B075MPRF14,"Audio CD,MP3 Music",82,4.8,Thrash Anthems II,2017
Voivod,B0002ZFS1Y,"Audio CD,MP3 Music",82,4.8,Phobos,2004
Kublai Khan,B074PFPV3S,"Audio CD,MP3 Music,Vinyl",82,4.8,Nomad,2017
Grand Prix,B006UJJ8F8,"Audio CD,Vinyl",82,4.8,Samurai,2012
Miss May I,B004Y4S2L2,"Audio CD,MP3 Music",82,4.8,Monument Deluxe,2011
Long Distance Calling,B004IKDUTG,"Audio CD,MP3 Music,Vinyl",82,4.8,Long Distance Calling,2011
Nevermore,B000FIGHB8,"Audio CD,MP3 Music,Vinyl",82,4.8,Politics of Ecstasy,2006
My Dying Bride,B002V92YAM,"Vinyl,MP3 Music,Audio CD",82,4.8,For Lies I Sire Ogv,2010
HARAKIRI FOR THE SKY,B01GP4FA8Q,"Vinyl,MP3 Music,Audio CD",82,4.8,III: Trauma,2016
Gruesome,B01DD5N30M,"Audio CD,MP3 Music,Vinyl",81,4.8,Dimensions of Horror,2016
Aldious,B01N6TVZXU,Audio CD,81,4.8,Radiant A,2017
Marduk,B007SAP7HG,"Audio CD,MP3 Music",81,4.8,Serpent Sermon,2012
Dark Funeral,B002YOKZ8C,"Vinyl,MP3 Music,Audio CD",81,4.8,Diabolis Interium Ogv,2015
Big Dumb Face,B076BJJD36,"Audio CD,MP3 Music",37,4.9,Where is Duke Lion? He's Dead...,2017
Honeymoon Disease,B0152B8DAU,"Audio CD,MP3 Music,Vinyl",37,4.9,The Transcendence,2022
Samael,B000005HLC,"Audio CD,MP3 Music,Vinyl",37,4.9,Blood Ritual/Worship Him,2012
Sammy Hagar,B00000IFSY,"Audio CD,MP3 Music",80,4.8,Red Voodoo,1999
My Dying Bride,B00E3TUYDC,"Vinyl,Audio CD",24,5,Symphonaire Infernus Et Spera Empyrium,2017
Beasto Blanco,B00FF9MNWO,"Audio CD,MP3 Music",80,4.8,Live Fast Die Loud,2013
Sumac,B00QMD2RCI,"Audio CD,MP3 Music,Vinyl",24,5,Deal,2015
Heaven Shall Burn,B000GRTQHU,"Audio CD,MP3 Music,Vinyl",81,4.8,Deaf To Our Prayers,2012
Currents,B071XZR3HH,Audio CD,79,4.8,The Place I Feel Safest,2017
DAWN,B00JW3OG0Q,"Audio CD,MP3 Music,Vinyl",79,4.8,Dawn : Slaughtersun Crown of the Triarchy,2014
Innerwish,B01A696F3A,"Audio CD,MP3 Music,Vinyl",79,4.8,Innerwish,2016
U.D.O.,B00AHJXRE0,"Audio CD,MP3 Music,Vinyl",79,4.8,Faceless World,2013
Metallica,B079PT2YF6,"Audio CD,MP3 Music,Vinyl",79,4.8,Ride The Lightning SHM,2018
Beasto Blanco,B01MA5DTKN,"Audio CD,MP3 Music",79,4.8,Beasto Blanco,2016
Raven,B071RN7SJ4,"Audio CD,MP3 Music,Vinyl",79,4.8,All For One,2018
Moonspell,B000FIGHE0,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",79,4.8,Sin Pecado,2006
Soulfly,B015KC1LUU,"Audio CD,MP3 Music,Vinyl",78,4.8,Live At Dynamo Open Air 1998,2022
Pestilence,B0752VVKB2,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",78,4.8,Testimony Of The Ancients,2018
Reveille,B00000JC69,"Audio CD,MP3 Music",78,4.8,Laced,1999
Bullet for My Valentine,B09X9H6QL6,"Vinyl,MP3 Music,Audio CD",78,4.8,Bullet For My Valentine[Deluxe Red/Black Splatter 2 LP],2022
Falconer,B00UO5YHQY,"Audio CD,Audio CD",78,4.8,Falconer,2015
Doro,B000006YB4,"Audio CD,MP3 Music,Vinyl",78,4.8,Angels Never Die ger,1999
Mago de Oz,B000ZKYM0Y,"Audio CD,MP3 Music,Vinyl",78,4.8,Ciudad de los Arboles,2007
Walls of Jericho,B01AY1C3FE,"Audio CD,MP3 Music,Vinyl",78,4.8,No One Can Save You From Yourself,2022
Slayer,B014JDNECY,Vinyl,78,4.8,The Conflict,2015
Angel,B008L69IVC,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",77,4.8,Angel,2012
APRIL WINE,B007J5PB5I,Audio CD,77,4.8,Nature of the Beast / Power Play,2012
Saxon,B000025A9S,"Audio CD,Vinyl",77,4.8,Metalhead,2010
Black 'N' Blue,B0000AOYBR,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",77,4.8,Nasty Nasty,2014
Doom,B00IFSC1LU,"Vinyl,MP3 Music,Audio CD",77,4.8,Total Doom,2017
Death Therapy,B01MY5KUFP,"Audio CD,MP3 Music,Vinyl",36,4.9,The Storm Before the Calm,2017
Raven,B072DXJN1X,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",76,4.8,Rock Until You Drop,2019
Crowbar,B004H1Z7GK,"Audio CD,MP3 Music,Vinyl",76,4.8,Sever the Wicked Hand,2011
Napalm Death,B078Y34G1Y,"Audio CD,MP3 Music,Vinyl",76,4.8,Coded Smears And More Uncommon Slurs,2018
VARIOUS ARTIST,B00026WTVK,,2,4.5,Neurot Recordings I,2004
Wolfheart,B00ZUYKJLQ,"Audio CD,MP3 Music,Vinyl",76,4.8,Shadow World,2015
Asphyx,B000IFSF9U,"Audio CD,MP3 Music",76,4.8,The Rack,2006
Helstar,B06XVBBZ45,"Vinyl,MP3 Music,Audio CD",36,4.9,Vampiro,2017
Motörhead,B008Q7O7EO,"Audio CD,MP3 Music,Vinyl",76,4.8,"The Wörld Is Ours - Vol 2: Anyplace Crazy, As Anywhere Else",2012
Akercocke,B017L824OS,"Vinyl,MP3 Music,Audio CD",36,4.9,The Goat Of Mendes,2017
Orange 9mm,B000002HHD,"Audio CD,MP3 Music,Vinyl",36,4.9,Driver Not Included,1995
Hammerfall,B076B6LLMR,"Vinyl,MP3 Music",76,4.8,Glory To The Brave,2017
Skalmold,B01HZRM56W,"Audio CD,MP3 Music",36,4.9,Vogguvisur Yggdrasils,2016
Behemoth,B079VRW1N2,"Vinyl,MP3 Music,Audio CD",76,4.8,Messe Noir,2018
Nazareth,B004XI2TU4,Audio CD,75,4.8,Snakes N Ladders / No Jive,2011
Finntroll,B003626TJU,"Audio CD,MP3 Music,Vinyl",75,4.8,Nifelvind,2012
Swallow the Sun,B002E2QHIG,"Audio CD,Audio CD",75,4.8,Morning Never Came,2009
The Whores,B01L3WWOLG,"Audio CD,MP3 Music,Vinyl",74,4.8,GOLD.,2016
Lord of the Lost,B00TP6K7V2,"Audio CD,MP3 Music",74,4.8,Swan Songs,2015
WITHERFALL,B074587F2H,"Vinyl,MP3 Music,Audio CD",74,4.8,Nocturnes &,2017
Over Kill,B00856MX0G,"Vinyl,Audio CD",74,4.8,Killbox 13,2012
Tesla,B000062XDH,"DVD,VHS Tape",73,4.8,Tesla - Five Man Video Band,
The Silent Planet,B01FA5Z3Z6,"Audio CD,MP3 Music",73,4.8,Everything Was Sound,2016
The Browning,B005IY3BQI,Audio CD,73,4.8,Burn This World,2011
Omnium Gatherum,B0182YLYVE,"Audio CD,MP3 Music,Vinyl",73,4.8,Grey Heavens,2016
Angelus Apatrida,B0081LX7PA,"Audio CD,MP3 Music,Vinyl",73,4.8,Call-Standard,2012
BLAZE BAYLEY,B01AOOBYWE,"Audio CD,MP3 Music",72,4.8,Infinite Entanglement,2016
Fu Manchu,B004JOBTDA,"Vinyl,Audio CD",72,4.8,In Search of,2011
Refused,B075QYBY4D,"Vinyl,MP3 Music,Audio CD",72,4.8,Songs To Fan The Flames Of Discontent,2017
Stick to Your Guns,B003JLA4QW,Audio CD,35,4.9,The Hope Division,2010
Sacrilege,B015EC76E6,"Vinyl,MP3 Music,Audio CD,Audio, Cassette",35,4.9,Behind The Realms Of Madness,2015
Shining,B0775MRL45,"Audio CD,MP3 Music,Vinyl",35,4.9,X - Varg Utan Flock,2018
Ghoul,B01G7GV130,"Audio CD,MP3 Music,Vinyl",71,4.8,Dungeon Bastards,2016
7th Wonder,B001EMT7M0,Audio CD,71,4.8,Mercy Falls,2008
Immolation,B00000IYX0,"Audio CD,MP3 Music,Vinyl",71,4.8,Failures For Gods,2017
Weedeater,B00Q9H9CR0,"Audio CD,MP3 Music,Vinyl",71,4.8,God Luck and Good Speed,2015
Carnifex,B00HT5G8EQ,"Audio CD,MP3 Music,Vinyl",71,4.8,Die Without Hope,2014
Blind Guardian,B0758J583K,"Audio CD,MP3 Music,Vinyl",71,4.8,Live,2017
Earthless,B0007UDCCG,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",71,4.8,Sonic Prayer,2005
Incubus,B005F9TQ4M,"Audio CD,MP3 Music",71,4.8,Enjoy Incubus,2011
Mayhem,B00002649E,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",71,4.8,Wolf's Lair Abyss,1998
Impaled Nazarene,B075Z66P6C,"Vinyl,MP3 Music,Audio CD",23,5,Nihil,2017
Scorpions,B00KZ73V6S,Audio CD,70,4.8,Unbreakable Sting In The Tail,2014
Gorguts,B01DIFGZG6,"Audio CD,MP3 Music,Vinyl",70,4.8,Erosion Of Sanity,2016
Sister Sin,B003HE2AXG,"Audio CD,MP3 Music,Vinyl",70,4.8,True Sound of the Underground,2010
Dangerous Toys,B00000I7XM,"Audio CD,MP3 Music,Vinyl",70,4.8,Pissed,2009
Haggard,B0000E5PCM,"Audio CD,MP3 Music,Vinyl",70,4.8,Eppur Si Muove,2011
Havok,B00H1XEBD6,"Vinyl,Audio CD",70,4.8,Time Is Up,2015
Scale the Summit,B01169B4VM,"Audio CD,MP3 Music,Vinyl",69,4.8,V,2015
Extol,B00CDG6S4Q,"Audio CD,MP3 Music,Vinyl",69,4.8,Extol,2013
EISFABRIK,B015TOU4FC,"Audio CD,MP3 Music,Vinyl",69,4.8,Eisplanet,2015
Korn,B000RPCJZ2,"Audio CD,MP3 Music",69,4.8,Korn,2007
Girlschool,B00ADQ7JUU,Audio CD,34,4.9,Bronze Years,2014
Skeletonwitch,B005FUEJP2,"Audio CD,MP3 Music,Vinyl",68,4.8,Forever Abomination,2011
David T. Chastain,B001EOQUKA,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",68,4.8,Ruler Of The Wasteland,2008
Any Given Day,B00L9MSXR0,"Audio CD,MP3 Music",68,4.8,My Longest Way Home,2014
Scour,B0759V3S64,"Audio CD,MP3 Music,Vinyl",68,4.8,Red,2017
Scale the Summit,B076N5MX1T,"Vinyl,MP3 Music,Audio CD",68,4.8,The Collective - Silver Series,2017
Ulcerate,B01KMAH8KW,"Audio CD,MP3 Music,Vinyl",34,4.9,Shrines of Paralysis,2016
Skindred,B000VFGQCU,"Audio CD,MP3 Music,Vinyl",68,4.8,Roots Rock Riot,2007
Autopsy,B009GSDAHC,"Vinyl,MP3 Music,Audio CD",34,4.9,Shitfun,2017
Zebrahead,B0018Q7IAK,"Audio CD,MP3 Music",68,4.8,Waste of Mind,2008
Metallica,B00LYHXIE8,"Vinyl,Audio CD,Audio, Cassette",7316,4.7,Metallica,2014
ΤOOL,B00009YNGE,"Audio CD,MP3 Music,Vinyl",6194,4.7,Lateralus,2007
Guns N' Roses,B0000TLA9G,"Audio CD,MP3 Music,Vinyl",5169,4.7,Greatest Hits,2004
Led Zeppelin,B009KLH0Q2,"Audio CD,MP3 Music,Vinyl,Blu-ray Audio",5418,4.7,Celebration Day: Deluxe Edition,2012
Led Zeppelin,B009E3EWPI,"DVD,MP3 Music,Audio CD,Vinyl,Blu-ray Audio",5418,4.7,Celebration Day (2CD w/DVD)(Amaray-Sized Digipak),2012
U.D.O.,B00AHJXR7M,Audio CD,67,4.8,Mean Machine,2013
Great White,B00000JH1Q,"Audio CD,MP3 Music,Audio, Cassette",67,4.8,Can't Get There From Here,1999
Manilla Road,B00XZKQBSW,"Audio CD,MP3 Music,Vinyl",67,4.8,Open the Gates,2015
Crown,B00004ZZQ5,"Vinyl,MP3 Music,Audio CD",67,4.8,Deathrace King,2017
Blood Ceremony,B001CQP4LG,"Vinyl,Audio CD",67,4.8,Blood Ceremony,2019
Oceans Ate Alaska,B003O7MRIO,"Audio CD,MP3 Music,Vinyl",67,4.8,Lost Isles,2015
Ex Deo,B01N6BDXA5,"Audio CD,MP3 Music",67,4.8,The Immortal Wars,2022
Ray Wilson,B073F1VKXK,"Audio CD,MP3 Music",67,4.8,Time & Distance,2017
Atheist,B014AHYVLC,"Audio CD,MP3 Music,Vinyl",67,4.8,Elements,2015
Guns N' Roses,B000000IVW,"Audio CD,Audio CD",4133,4.7,Appetite for Destruction,1997
Metallica,B01KP8CSWY,"Vinyl,MP3 Music,Audio CD",4070,4.7,Hardwired...To Self-Destruct,2016
Guns N' Roses,B0001KAA8Q,Audio CD,3488,4.7,Greatest Hits,2010
Guns N' Roses,B000000OSE,"Audio CD,Audio CD",3257,4.7,Use Your Illusion I,1991
Coldplay,B007K4CG60,"MP3 Music,Audio CD",3055,4.7,X&Y,2005
Disturbed,B0106US03M,"Audio CD,MP3 Music,Vinyl",2934,4.7,Immortalized,2015
Black Sabbath,B00BTHWFEC,"Vinyl,MP3 Music,Audio CD",2877,4.7,13,2013
Linkin Park,B009A9BFBK,"Vinyl,MP3 Music,Audio CD",2818,4.7,LIVING THINGS,2012
Deep Purple,B003L8GPT8,"Vinyl,Audio CD",2713,4.7,Made In Japan,2015
Metallica,B01KP8CT3C,"Vinyl,MP3 Music,Audio CD",2636,4.7,Hardwired...To Self-Destruct,2016
Metallica,B01L2ES9AK,"Vinyl,MP3 Music,Audio CD",2636,4.7,Hardwired To Self-Destruct (Red Vinyl),2016
Nirvana,B0043WW6XK,"MP3 Music,Audio CD",2649,4.7,Bleach,
Metallica,B00ETPLQ82,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",2390,4.7,Load,2013
Metallica,B00EBDXSCE,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",2415,4.7,"Garage, Inc",2013
Megadeth,B0161ZKIIQ,"Audio CD,MP3 Music,Vinyl",2472,4.7,Dystopia,2016
AC/DC,B00008AJLD,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",2461,4.7,Live: AC/DC,2008
Passenger,B00B1ME1RO,"Audio CD,MP3 Music,Vinyl",2437,4.7,All the Little Light,2013
Powerman 5000,B002MW50CC,"Audio CD,MP3 Music",66,4.8,Somewhere On The Other Side Of Nowhere,2009
Intronaut,B015EC6YHG,"Vinyl,MP3 Music,Audio CD",66,4.8,The Direction Of Last Things,2015
Santa Cruz,B079VF7QDS,"Vinyl,MP3 Music,Audio CD",66,4.8,Bad Blood Rising,2018
A Perfect Circle,B00NX6I0P0,"Vinyl,MP3 Music,Audio CD",2199,4.7,Thirteenth Step,2014
Deep Purple,B000005RQT,"Audio CD,Vinyl",2200,4.7,In Rock: Anniversary Edition,1998
Ghost,B01KJXNIPG,"Audio CD,MP3 Music,Vinyl",2198,4.7,Meliora,2016
Limp Bizkit,B00004XOWM,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",2113,4.7,Chocolate Starfish and the Hot Dog Flavored Water,2000
Rammstein,B06XSBZTDF,Audio CD,2158,4.7,RAMMSTEIN: PARIS,2017
Led Zeppelin,B000026C3T,"Audio CD,Vinyl,Audio, Cassette",2066,4.7,Remasters,2003
Motörhead,B000C4A20M,"Audio CD,MP3 Music",1923,4.7,Best of Motorhead,2005
Slipknot,B001BGTWXI,"Audio CD,MP3 Music,Vinyl",1876,4.7,All Hope Is Gone,2008
Kiss,B000001FBM,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",1901,4.7,Destroyer,1989
Nightwish,B01A0HTFE4,"Audio CD,MP3 Music,Vinyl",1893,4.7,Endless Forms Most Beautiful Tour Edition,2016
Ozzy Osbourne,B000066SNV,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",1890,4.7,Bark at the Moon,2010
Black Sabbath,B00WTNT2F0,"Vinyl,MP3 Music,Audio CD,Audio, Cassette",1835,4.7,Sabotage,2015
Led Zeppelin,B000VLE3GA,"Audio CD,Vinyl",1849,4.7,Mothership,2007
Judas Priest,B07447VWCV,"Vinyl,MP3 Music,Audio CD,Audio, Cassette",1819,4.7,Screaming for Vengeance,2017
Korn,B00DJYKG8K,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",1813,4.7,Korn - Follow The Leader,2013
Evanescence,B002LYC27C,"Audio CD,MP3 Music",1788,4.7,Open Door,2010
Iron Maiden,B06XTTZCKL,"Vinyl,MP3 Music,Audio CD,Audio DVD",1714,4.7,Dance of Death,2017
Fastway,B0012GMWAM,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",1649,4.7,Trick Or Treat Soundtrack featuring Fastway,2008
Led Zeppelin,B000002JSR,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",1663,4.7,Coda,1994
Slayer,B00ZBP2QSI,"Audio CD,Vinyl",1624,4.7,Repentless,2015
Halestorm,B00RYPWU1G,"Audio CD,MP3 Music",1600,4.7,Into the Wild Life,2015
Incantation,B00JQRHNCG,"Audio CD,MP3 Music,Vinyl",65,4.8,Dirges of Elysium,2014
Asphyx,B0028Z378M,"Audio CD,MP3 Music",65,4.8,Death the Brutal Way,2009
The Agonist,B001Q8FSRA,"Audio CD,MP3 Music",65,4.8,Lullabies For The Dormant Mind,2012
Witchery,B01M0GC9XV,"Audio CD,MP3 Music,Vinyl",65,4.8,In His Infernal Majesty's Service,2016
J.B.O.,B000BK8FW4,"Audio CD,MP3 Music",65,4.8,Fur Anfanger,2011
Rainbow,B00000IMTF,"Audio CD,Audio CD",1546,4.7,Rainbow Rising Remastered,1999
The Cult,B00004STYJ,"Audio CD,Vinyl",1503,4.7,Pure Cult,2000
Nazareth,B0033QEUGS,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",1494,4.7,Hair of the Dog,2010
Iron Maiden,B0000251W5,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",1476,4.7,No Prayer For The Dying enhanced eng,1998
AC/DC,B00O5AWCLQ,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",1426,4.7,Stiff Upper Lip,2015
Pantera,B000002JNJ,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",1349,4.7,Cowboys from Hell,1990
Dream Theater,B000021XS0,"Audio CD,MP3 Music,Vinyl",1377,4.7,Metropolis Part 2: Scenes from a Memory,1999
Korn,B0002XK4EC,Audio CD,1347,4.7,Vol. 1-Greatest Hits,2010
Disturbed,B00006IQPC,"Audio CD,MP3 Music,Vinyl,Audio DVD",1334,4.7,Believe,2008
Bring Me the Horizon,B00C57DFY4,"Audio CD,MP3 Music,Vinyl",1337,4.7,Sempiternal,2013
Van Halen,B00004Y6O6,"Audio CD,Audio CD",1331,4.7,Diver Down,2000
Trans-Siberian Orchestra,B01M0L3UZ4,"Vinyl,MP3 Music,Audio CD",1330,4.7,The Ghosts of Christmas Eve,2016
Skid Row,B000002INR,"Audio CD,Audio CD",1290,4.7,Skid Row,1990
Judas Priest,B00003TFN7,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",1252,4.7,Sad Wings of Destiny,2000
Freedom Hawk,B078FHJJZ5,"Audio CD,MP3 Music,Vinyl",33,4.9,Beast Remains,2018
Death Dealer,B011MJ8W5W,"Audio CD,MP3 Music,Vinyl",33,4.9,Hallowed Ground,2015
Anaal Nathrakh,B00W34ULDC,Audio CD,33,4.9,The Candlelight Years,2015
Deep Purple,B00545KT20,"Audio CD,MP3 Music,Vinyl",33,4.9,Deep Purple,2011
Cave-In,B000E6G216,"Audio CD,MP3 Music,Vinyl",33,4.9,Until Your Heart Stops,2006
Deftones,B003A7I4XA,"Audio CD,MP3 Music,Vinyl",1214,4.7,Diamond Eyes,2010
Kiss,B000001ELL,"Audio CD,Audio CD",1217,4.7,Dynasty Remastered,1997
Deep Purple,B000005RRP,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",1212,4.7,Fireball: 25th Anniversary eng,1998
Def Leppard,B000001F7R,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",1206,4.7,On Through The Night,1990
Kiss,B00006GFAB,"Audio CD,MP3 Music",1194,4.7,The Very Best of Kiss,2002
Queens Of The Stone Age,B000QGE766,"Audio CD,MP3 Music,Vinyl",1192,4.7,Era Vulgaris,2007
Kiss,B001D5F3SA,"Audio CD,MP3 Music,Audio CD",1194,4.7,Very Best of Kiss,2008
Megadeth,B001UJIMM8,"Vinyl,MP3 Music,Audio CD,Audio, Cassette",1201,4.7,"So Far, So Good, So What",2009
METALLICA,B00U7H347W,"Vinyl,Audio CD",1153,4.7,S & M / 2015,2015
Uriah Heep,B0002ADY1A,"Audio CD,Audio CD",1158,4.7,Demons & Wizards,2004
Lamb of God,B003G7162U,Vinyl,64,4.8,Hourglass,2010
Watchtower,B01K4VKJIM,"Audio CD,MP3 Music,Vinyl",64,4.8,Concepts of Math: Book One,2016
Converge,B074T6D9NF,"Vinyl,Audio CD",64,4.8,The Dusk In Us,2017
Find Me,B00D0URO42,"Audio CD,MP3 Music,Audio CD",64,4.8,Wings of Love,2013
Boris,B000FGFY6Y,"Audio CD,Vinyl",64,4.8,Flood,2006
Bloodbath,B00004HYJR,"Audio CD,MP3 Music,Vinyl",64,4.8,Breeding Death Ep,2012
Black Widow,B071HR95GD,"Audio CD,MP3 Music",1142,4.7,Ritual,2017
Staind,B00005AAFJ,"Audio CD,MP3 Music",1138,4.7,Break The Cycle,2001
Wolfmother,B0066QQ8DA,"Vinyl,MP3 Music,Audio CD",1132,4.7,Wolfmother,2011
Five Finger Death Punch,B00CZAYL76,"Audio CD,Vinyl",1135,4.7,"The Wrong Side Of Heaven & The Righteous Side Of Hell, Vol. 1",2013
Alter Bridge,B0002IU988,"Audio CD,MP3 Music",1113,4.7,One Day Remains,2004
Evanescence,B00008US8R,Audio CD,1127,4.7,Fallen,
Godsmack,B00LQ6TM88,"Audio CD,MP3 Music,Vinyl",1099,4.7,1000HP,2014
The Darkness,B0000A0C4U,"Audio CD,MP3 Music,Vinyl",1088,4.7,Permission to Land,2003
Rainbow,B00000IMTE,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",1074,4.7,Ritchie Blackmore's Rainbow ORIGINAL RECORDING REMASTERED,1999
Pearl Jam,B0014YVCDK,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",1066,4.7,Binaural,2008
Dream Theater,B00AJLHTU4,"Vinyl,MP3 Music,Audio CD,Audio, Cassette",1067,4.7,Images And Words,2013
Dream Theater,B0000C4GG1,"Audio CD,MP3 Music,Vinyl",1069,4.7,Train of Thought,2008
Rainbow,B00000IMTH,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",1042,4.7,Long Live Rock `n' Roll Remastered,1999
Van Halen,B000002LEN,"Audio Cassette,Audio CD",1045,4.7,OU812,1990
Disturbed,B003U6YFSO,"Audio CD,MP3 Music",1040,4.7,Asylum,2010
Audioslave,B00097DX3U,"Audio CD,MP3 Music,Vinyl",1030,4.7,Out of Exile,2005
Aerosmith,B00005QENZ,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",1034,4.7,GET A GRIP,2001
Metallica,B00002Z88D,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",1031,4.7,S&M,1999
Faith No More,B00002DE1O,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",1031,4.7,Real Thing,2008
Steppenwolf,B00003002E,"Audio CD,MP3 Music",1008,4.7,Steppenwolf: All Time Greatest Hits,1999
Dio,B0000261ZB,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",1023,4.7,Last in Line,2010
Alice In Chains,B00CMFCOQY,"Vinyl,Audio CD",1015,4.7,Black Gives Way to Blue,2013
Mastodon,B0009J4STQ,"Audio CD,MP3 Music,Vinyl",1018,4.7,Leviathan Festival Edition,2013
Papa Roach,B00004STPK,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",998,4.7,Infest,2000
Mastodon,B00K06PZ72,"Audio CD,Flexibound",994,4.7,Once More 'Round the Sun,2014
Arch Enemy,B072ZP4GHG,"Audio CD,MP3 Music,Vinyl",1003,4.7,Will To Power,2017
Poison,B000EPF8AI,"Audio CD,MP3 Music",997,4.7,Best of - 20 Years of Rock,2007
Godsmack,B000WMEAKM,"Audio CD,MP3 Music",984,4.7,"Good Times, Bad Times ...Ten Years of Godsmack",2007
Anthrax,B000001FTD,"Audio CD,Audio CD",995,4.7,Among The Living,1990
Accept,B00005NNMJ,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",969,4.7,Balls To The Wall,2001
Seether,B00K6D1HVM,"Vinyl,MP3 Music,Audio CD",977,4.7,Isolate and Medicate,2014
Dream Theater,B0009A1AS2,"Audio CD,MP3 Music,Vinyl",980,4.7,Octavarium,2005
Anthrax,B018RLBAFM,"Audio CD,MP3 Music,Vinyl",961,4.7,For All Kings,2016
Black Sabbath,B002JIEYLW,"Audio CD,Vinyl,Audio, Cassette",957,4.7,Black Sabbath Vol 4,2009
